,General Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not
260,PWB26051,PWB NUMBER,C10006,100_MainConnector,2,,PCB,Each,Ref,Y,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Usage,,,,,,0,,,,,,,,0,0,0,Not PP,,,,,0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,0.0,0,0,0,,PWB26051,PWB NUMBER,0.000,0,0
270,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10001,100_MainConnector,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
280,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10002,100_MainConnector,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
290,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10003,100_MainConnector,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
300,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10004,100_MainConnector,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
310,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10005,100_MainConnector,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
320,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10006,100_MainConnector,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
330,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10007,100_MainConnector,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
340,P218177BFJAAAB,"CAP-CERM,180PF,10%,200V,C0G,,0805",C10007,100_MainConnector,2,,EBOM,Each,Buy,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Usage,KEMET ELECTRONICS CORP,,0.0045,,,0.0045,USD,Actual,,,FCA,,1.00%,0.0045,USD,0.0045,Chihuahua,,,,,0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P218177BFJAAAB,"CAP-CERM,180PF,10%,200V,C0G,,0805",0.000,0,KEMET ELECTRONICS CORP
350,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10008,100_MainConnector,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
360,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10009,100_MainConnector,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
370,P218177BFJAAAB,"CAP-CERM,180PF,10%,200V,C0G,,0805",C10009,100_MainConnector,2,,EBOM,Each,Buy,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Usage,KEMET ELECTRONICS CORP,,0.0045,,,0.0045,USD,Actual,,,FCA,,1.00%,0.0045,USD,0.0045,Chihuahua,,,,,0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P218177BFJAAAB,"CAP-CERM,180PF,10%,200V,C0G,,0805",0.000,0,KEMET ELECTRONICS CORP
380,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10010,100_MainConnector,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
390,P218177BFJAAAB,"CAP-CERM,180PF,10%,200V,C0G,,0805",C10010,100_MainConnector,2,,EBOM,Each,Buy,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Usage,KEMET ELECTRONICS CORP,,0.0045,,,0.0045,USD,Actual,,,FCA,,1.00%,0.0045,USD,0.0045,Chihuahua,,,,,0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P218177BFJAAAB,"CAP-CERM,180PF,10%,200V,C0G,,0805",0.000,0,KEMET ELECTRONICS CORP
400,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10011,100_MainConnector,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
410,P218177BFJAAAB,"CAP-CERM,180PF,10%,200V,C0G,,0805",C10011,100_MainConnector,2,,EBOM,Each,Buy,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Usage,KEMET ELECTRONICS CORP,,0.0045,,,0.0045,USD,Actual,,,FCA,,1.00%,0.0045,USD,0.0045,Chihuahua,,,,,0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P218177BFJAAAB,"CAP-CERM,180PF,10%,200V,C0G,,0805",0.000,0,KEMET ELECTRONICS CORP
420,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10012,100_MainConnector,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
430,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10013,100_MainConnector,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
440,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10014,100_MainConnector,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
450,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10015,100_MainConnector,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
460,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10016,100_MainConnector,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
470,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10017,100_MainConnector,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
480,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10018,100_MainConnector,2,,EBOM,Each,Buy,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
490,P218177BFJAAAB,"CAP-CERM,180PF,10%,200V,C0G,,0805",C10018,100_MainConnector,2,,EBOM,Each,Buy,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,KEMET ELECTRONICS CORP,,0.0045,,,0.0045,USD,Actual,,,FCA,,1.00%,0.0045,USD,0.0045,Chihuahua,,,,,0,,,0.0000,0.0045,0.0045,0.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0045,0.0045,0.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P218177BFJAAAB,"CAP-CERM,180PF,10%,200V,C0G,,0805",0.000,0,KEMET ELECTRONICS CORP
500,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10019,100_MainConnector,2,,EBOM,Each,Buy,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0040,0.0040,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
510,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10020,100_MainConnector,2,,EBOM,Each,Buy,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
520,P218177BFJAAAB,"CAP-CERM,180PF,10%,200V,C0G,,0805",C10020,100_MainConnector,2,,EBOM,Each,Buy,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,KEMET ELECTRONICS CORP,,0.0045,,,0.0045,USD,Actual,,,FCA,,1.00%,0.0045,USD,0.0045,Chihuahua,,,,,0,,,0.0000,0.0045,0.0045,0.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0045,0.0045,0.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P218177BFJAAAB,"CAP-CERM,180PF,10%,200V,C0G,,0805",0.000,0,KEMET ELECTRONICS CORP
530,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10021,100_MainConnector,2,,EBOM,Each,Buy,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,KAMAYA INC,,0.004,,,0.004,USD,Actual,,,FCA,,1.00%,0.004,USD,0.004,Chihuahua,,,,,0,,,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,229,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.004,0,KAMAYA INC
540,P218177BFJAAAB,"CAP-CERM,180PF,10%,200V,C0G,,0805",C10021,100_MainConnector,2,,EBOM,Each,Buy,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,KEMET ELECTRONICS CORP,,0.0045,,,0.0045,USD,Actual,,,FCA,,1.00%,0.0045,USD,0.0045,Chihuahua,,,,,0,,,0.0000,0.0045,0.0045,0.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0045,0.0045,0.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P218177BFJAAAB,"CAP-CERM,180PF,10%,200V,C0G,,0805",0.000,0,KEMET ELECTRONICS CORP
